"","Comp","Z","p_value"
"6.21","Gymnoscopelus braueri - Gymnoscopelus nicholsi","3.81226092146555","0.00206552100369772"
"7.21","Electrona antarctica - Krefftichthys anderssoni","-0.975628176417642","1"
"8.21","Electrona carlsbergi - Krefftichthys anderssoni","-2.65302344629391","0.119661493996436"
"9.21","Gymnoscopelus braueri - Krefftichthys anderssoni","-1.60532371196076","1"
"10.21","Gymnoscopelus nicholsi - Krefftichthys anderssoni","-5.2025120373211","2.94918930264547e-06"
"11.21","Electrona antarctica - Protomyctophum bolini","2.203555897382","0.413333876774806"
"12.21","Electrona carlsbergi - Protomyctophum bolini","0.434389890455419","1"
"13.21","Gymnoscopelus braueri - Protomyctophum bolini","1.61542008750769","1"
"14.21","Gymnoscopelus nicholsi - Protomyctophum bolini","-2.41326608790021","0.237154087838405"
"15.21","Krefftichthys anderssoni - Protomyctophum bolini","3.22074379946845","0.0191787587258337"
"1.22","Electrona antarctica - Electrona carlsbergi","3.01885887757502","0.0380593037137716"
"2.22","Electrona antarctica - Gymnoscopelus braueri","0.581442921268258","1"
"3.22","Electrona carlsbergi - Gymnoscopelus braueri","-2.4904830613332","0.191354364740756"
"4.22","Electrona antarctica - Gymnoscopelus nicholsi","4.98748003441264","9.175790866205e-06"
"5.22","Electrona carlsbergi - Gymnoscopelus nicholsi","2.20458940069954","0.412243803183224"
"6.22","Gymnoscopelus braueri - Gymnoscopelus nicholsi","4.52633120109785","9.00247434411547e-05"
"7.22","Electrona antarctica - Krefftichthys anderssoni","-1.19750490686101","1"
"8.22","Electrona carlsbergi - Krefftichthys anderssoni","-4.21807955227287","0.000369587843200132"
"9.22","Gymnoscopelus braueri - Krefftichthys anderssoni","-1.80220303512576","1"
"10.22","Gymnoscopelus nicholsi - Krefftichthys anderssoni","-6.08708481229418","1.72477600784931e-08"
"11.22","Electrona antarctica - Protomyctophum bolini","3.20750876279241","0.0200834972310786"
"12.22","Electrona carlsbergi - Protomyctophum bolini","0.0597784252920301","1"
"13.22","Gymnoscopelus braueri - Protomyctophum bolini","2.66039495661422","0.117073602920795"
"14.22","Gymnoscopelus nicholsi - Protomyctophum bolini","-2.22236158456994","0.393883189334767"
"15.22","Krefftichthys anderssoni - Protomyctophum bolini","4.46259799173999","0.000121457818308067"
"1.23","Electrona antarctica - Electrona carlsbergi","2.31773512099424","0.306955815567388"
"2.23","Electrona antarctica - Gymnoscopelus braueri","0.438508148110296","1"
"3.23","Electrona carlsbergi - Gymnoscopelus braueri","-1.91974142937834","0.823358525680348"
"4.23","Electrona antarctica - Gymnoscopelus nicholsi","5.05090112371036","6.5959598908054e-06"
"5.23","Electrona carlsbergi - Gymnoscopelus nicholsi","2.88742682569498","0.0582610408139267"
"6.23","Gymnoscopelus braueri - Gymnoscopelus nicholsi","4.71577841814316","3.61182562936632e-05"
"7.23","Electrona antarctica - Krefftichthys anderssoni","-0.872033249082974","1"
"8.23","Electrona carlsbergi - Krefftichthys anderssoni","-3.19245256976247","0.0211605166097986"
"9.23","Gymnoscopelus braueri - Krefftichthys anderssoni","-1.32767338442038","1"
"10.23","Gymnoscopelus nicholsi - Krefftichthys anderssoni","-5.86557729697967","6.71359046238742e-08"
"11.23","Electrona antarctica - Protomyctophum bolini","3.23399759231343","0.0183105727033538"
"12.23","Electrona carlsbergi - Protomyctophum bolini","0.795053056384001","1"
"13.23","Gymnoscopelus braueri - Protomyctophum bolini","2.83203334091191","0.0693795383320859"
"14.23","Gymnoscopelus nicholsi - Protomyctophum bolini","-2.26316560054893","0.354382243252365"
"15.23","Krefftichthys anderssoni - Protomyctophum bolini","4.15970672533229","0.000477984740378454"
"1.24","Electrona antarctica - Electrona carlsbergi","2.53505979892089","0.168642198205016"
"2.24","Electrona antarctica - Gymnoscopelus braueri","0.491748072791151","1"
"3.24","Electrona carlsbergi - Gymnoscopelus braueri","-2.0879749977002","0.552001351364726"
"4.24","Electrona antarctica - Gymnoscopelus nicholsi","4.90810873104005","1.37938305927917e-05"
"5.24","Electrona carlsbergi - Gymnoscopelus nicholsi","2.55534783481574","0.159122597480933"
"6.24","Gymnoscopelus braueri - Gymnoscopelus nicholsi","4.52487391481289","9.06472834336211e-05"
"7.24","Electrona antarctica - Krefftichthys anderssoni","-0.719132381649779","1"
"8.24","Electrona carlsbergi - Krefftichthys anderssoni","-3.26390202094485","0.0164833740090863"
"9.24","Gymnoscopelus braueri - Krefftichthys anderssoni","-1.22670962895115","1"
"10.24","Gymnoscopelus nicholsi - Krefftichthys anderssoni","-5.58723561655157","3.46068915996862e-07"
"11.24","Electrona antarctica - Protomyctophum bolini","3.30218665840714","0.0143901309894189"
"12.24","Electrona carlsbergi - Protomyctophum bolini","0.641337105633067","1"
"13.24","Gymnoscopelus braueri - Protomyctophum bolini","2.8471779042323","0.0661630573051424"
"14.24","Gymnoscopelus nicholsi - Protomyctophum bolini","-2.05914552065398","0.592204503663926"
"15.24","Krefftichthys anderssoni - Protomyctophum bolini","4.07388753318345","0.000693522230331236"
"1.25","Electrona antarctica - Electrona carlsbergi","2.9824407094756","0.0428940046353183"
"2.25","Electrona antarctica - Gymnoscopelus braueri","0.126674303551","1"
"3.25","Electrona carlsbergi - Gymnoscopelus braueri","-2.89526839831066","0.0568251698604461"
"4.25","Electrona antarctica - Gymnoscopelus nicholsi","4.86367599183147","1.72838216960735e-05"
"5.25","Electrona carlsbergi - Gymnoscopelus nicholsi","2.11575827063935","0.515480577638309"
"6.25","Gymnoscopelus braueri - Gymnoscopelus nicholsi","4.80030102267107","2.37640971668903e-05"
"7.25","Electrona antarctica - Krefftichthys anderssoni","-0.416477834449251","1"
"8.25","Electrona carlsbergi - Krefftichthys anderssoni","-3.42274183672081","0.00929893871498889"
"9.25","Gymnoscopelus braueri - Krefftichthys anderssoni","-0.550252467307305","1"
"10.25","Gymnoscopelus nicholsi - Krefftichthys anderssoni","-5.27683363785426","1.97152657816674e-06"
"11.25","Electrona antarctica - Protomyctophum bolini","2.85738413496511","0.0640722825346077"
"12.25","Electrona carlsbergi - Protomyctophum bolini","-0.24338358868898","1"
"13.25","Gymnoscopelus braueri - Protomyctophum bolini","2.76640689985691","0.085016648805663"
"14.25","Gymnoscopelus nicholsi - Protomyctophum bolini","-2.40452237019042","0.242904226162056"
"15.25","Krefftichthys anderssoni - Protomyctophum bolini","3.31665936716422","0.0136650920480099"
"1.26","Electrona antarctica - Electrona carlsbergi","2.55756208164899","0.158113111453012"
"2.26","Electrona antarctica - Gymnoscopelus braueri","0.26252790446077","1"
"3.26","Electrona carlsbergi - Gymnoscopelus braueri","-2.33335120056558","0.294445803774874"
"4.26","Electrona antarctica - Gymnoscopelus nicholsi","5.00191118048039","8.5147115147736e-06"
"5.26","Electrona carlsbergi - Gymnoscopelus nicholsi","2.62715991659337","0.129151289341951"
"6.26","Gymnoscopelus braueri - Gymnoscopelus nicholsi","4.82070303066056","2.14579769754375e-05"
"7.26","Electrona antarctica - Krefftichthys anderssoni","0.142934773157962","1"
"8.26","Electrona carlsbergi - Krefftichthys anderssoni","-2.44949214113295","0.214586747442961"
"9.26","Gymnoscopelus braueri - Krefftichthys anderssoni","-0.121156506563077","1"
"10.26","Gymnoscopelus nicholsi - Krefftichthys anderssoni","-4.92562764317796","1.26134993878173e-05"
"11.26","Electrona antarctica - Protomyctophum bolini","3.12279696145292","0.0268711924900937"
"12.26","Electrona carlsbergi - Protomyctophum bolini","0.444352961337424","1"
"13.26","Gymnoscopelus braueri - Protomyctophum bolini","2.89765978196691","0.0563937266425204"
"14.26","Gymnoscopelus nicholsi - Protomyctophum bolini","-2.31125604795274","0.312280742632288"
"15.26","Krefftichthys anderssoni - Protomyctophum bolini","3.01881628852999","0.0380646540838606"
"1.27","Electrona antarctica - Electrona carlsbergi","2.36836525713246","0.268003307046529"
"2.27","Electrona antarctica - Gymnoscopelus braueri","-0.832168871982037","1"
"3.27","Electrona carlsbergi - Gymnoscopelus braueri","-3.20497757315699","0.0202609506919995"
"4.27","Electrona antarctica - Gymnoscopelus nicholsi","4.69012247201676","4.09562356119144e-05"
"5.27","Electrona carlsbergi - Gymnoscopelus nicholsi","2.48976223411709","0.191742868569313"
"6.27","Gymnoscopelus braueri - Gymnoscopelus nicholsi","5.46628085489956","6.89363961355101e-07"
"7.27","Electrona antarctica - Krefftichthys anderssoni","-1.29559225578042","1"
"8.27","Electrona carlsbergi - Krefftichthys anderssoni","-3.65502371785556","0.00385737304342037"
"9.27","Gymnoscopelus braueri - Krefftichthys anderssoni","-0.469481462931922","1"
"10.27","Gymnoscopelus nicholsi - Krefftichthys anderssoni","-5.87286372840449","6.42495838754413e-08"
"11.27","Electrona antarctica - Protomyctophum bolini","2.44169309743233","0.219278522396986"
"12.27","Electrona carlsbergi - Protomyctophum bolini","-0.0256193251251559","1"
"13.27","Gymnoscopelus braueri - Protomyctophum bolini","3.31665936716422","0.0136650920480099"
"14.27","Gymnoscopelus nicholsi - Protomyctophum bolini","-2.59396958723573","0.142312318358485"
"15.27","Krefftichthys anderssoni - Protomyctophum bolini","3.78614083009614","0.00229507473661844"
"1.28","Electrona antarctica - Electrona carlsbergi","3.27970770762049","0.0155872028698361"
"2.28","Electrona antarctica - Gymnoscopelus braueri","0.19932188550468","1"
"3.28","Electrona carlsbergi - Gymnoscopelus braueri","-3.12555766526901","0.0266202407575992"
"4.28","Electrona antarctica - Gymnoscopelus nicholsi","4.77670934842323","2.67280551365328e-05"
"5.28","Electrona carlsbergi - Gymnoscopelus nicholsi","1.76749042895475","1"
"6.28","Gymnoscopelus braueri - Gymnoscopelus nicholsi","4.64874324903482","5.00945416258004e-05"
"7.28","Electrona antarctica - Krefftichthys anderssoni","-0.82718582484442","1"
"8.28","Electrona carlsbergi - Krefftichthys anderssoni","-4.12243407180562","0.000562334885737814"
"9.28","Gymnoscopelus braueri - Krefftichthys anderssoni","-1.03992668133307","1"
"10.28","Gymnoscopelus nicholsi - Krefftichthys anderssoni","-5.54934617314251","4.30109874842195e-07"
"11.28","Electrona antarctica - Protomyctophum bolini","2.76559116137743","0.0852295817981467"
"12.28","Electrona carlsbergi - Protomyctophum bolini","-0.633366648927463","1"
"13.28","Gymnoscopelus braueri - Protomyctophum bolini","2.59981670333268","0.139910349901643"
"14.28","Gymnoscopelus nicholsi - Protomyctophum bolini","-2.39723593876561","0.24778924401508"
"15.28","Krefftichthys anderssoni - Protomyctophum bolini","3.63974338466576","0.00409364819520195"
"1.29","Electrona antarctica - Electrona carlsbergi","3.61872236187936","0.00444091577505436"
"2.29","Electrona antarctica - Gymnoscopelus braueri","0.500140573233453","1"
"3.29","Electrona carlsbergi - Gymnoscopelus braueri","-3.17651165635126","0.0223586698924597"
"4.29","Electrona antarctica - Gymnoscopelus nicholsi","4.88798107994557","1.52812977438869e-05"
"5.29","Electrona carlsbergi - Gymnoscopelus nicholsi","1.57612991046059","1"
"6.29","Gymnoscopelus braueri - Gymnoscopelus nicholsi","4.49718547539858","0.000103288373695418"
"7.29","Electrona antarctica - Krefftichthys anderssoni","-0.561248467078967","1"
"8.29","Electrona carlsbergi - Krefftichthys anderssoni","-4.20726250388669","0.000387724236871928"
"9.29","Gymnoscopelus braueri - Krefftichthys anderssoni","-1.0752639957473","1"
"10.29","Gymnoscopelus nicholsi - Krefftichthys anderssoni","-5.4283914114905","8.52963387728501e-07"
"11.29","Electrona antarctica - Protomyctophum bolini","3.09630813193191","0.029391993914497"
"12.29","Electrona carlsbergi - Protomyctophum bolini","-0.655285404867873","1"
"13.29","Gymnoscopelus braueri - Protomyctophum bolini","2.63010582997345","0.128037437084529"
"14.29","Gymnoscopelus nicholsi - Protomyctophum bolini","-2.21944701200001","0.396844924991666"
"15.29","Krefftichthys anderssoni - Protomyctophum bolini","3.70536982572076","0.00316623776237435"
"1.30","Electrona antarctica - Electrona carlsbergi","2.54867960162474","0.162197388657804"
"2.30","Electrona antarctica - Gymnoscopelus braueri","-0.122215787691028","1"
"3.30","Electrona carlsbergi - Gymnoscopelus braueri","-2.69799959484696","0.104636288343691"
"4.30","Electrona antarctica - Gymnoscopelus nicholsi","4.53631683629476","8.58677412894664e-05"
"5.30","Electrona carlsbergi - Gymnoscopelus nicholsi","2.1796834763836","0.439213983315904"
"6.30","Gymnoscopelus braueri - Gymnoscopelus nicholsi","4.68808997872885","4.13650158443395e-05"
"7.30","Electrona antarctica - Krefftichthys anderssoni","-1.31814710071911","1"
"8.30","Electrona carlsbergi - Krefftichthys anderssoni","-3.85940900052069","0.00170492357025286"
"9.30","Gymnoscopelus braueri - Krefftichthys anderssoni","-1.21156506563077","1"
"10.30","Gymnoscopelus nicholsi - Krefftichthys anderssoni","-5.73733610390285","1.44265913348865e-07"
"11.30","Electrona antarctica - Protomyctophum bolini","3.03205305042053","0.0364344766716354"
"12.30","Electrona carlsbergi - Protomyctophum bolini","0.365217712617499","1"
"13.30","Gymnoscopelus braueri - Protomyctophum bolini","3.19550286060114","0.0209381098814844"
"14.30","Gymnoscopelus nicholsi - Protomyctophum bolini","-1.92070332358241","0.821536805597649"
"15.30","Krefftichthys anderssoni - Protomyctophum bolini","4.40706792623191","0.000157169004963281"
"1.31","Electrona antarctica - Electrona carlsbergi","0.779585663461655","1"
"2.31","Electrona antarctica - Gymnoscopelus braueri","-1.36928890028939","1"
"3.31","Electrona carlsbergi - Gymnoscopelus braueri","-2.11871818785038","0.511714354953495"
"4.31","Electrona antarctica - Gymnoscopelus nicholsi","3.93628497347804","0.00124129048988564"
"5.31","Electrona carlsbergi - Gymnoscopelus nicholsi","3.15931649947735","0.0237209476573099"
"6.31","Gymnoscopelus braueri - Gymnoscopelus nicholsi","5.17628088419175","3.39528906651244e-06"
"7.31","Electrona antarctica - Krefftichthys anderssoni","-2.99874531429014","0.0406640725603532"
"8.31","Electrona carlsbergi - Krefftichthys anderssoni","-3.70113850308084","0.00321951411323922"
"9.31","Gymnoscopelus braueri - Krefftichthys anderssoni","-1.65075740192192","1"
"10.31","Gymnoscopelus nicholsi - Krefftichthys anderssoni","-6.60587872974133","5.92749418818827e-10"
"11.31","Electrona antarctica - Protomyctophum bolini","1.87965783343689","0.902320887347593"
"12.31","Electrona carlsbergi - Protomyctophum bolini","1.03644403089658","1"
"13.31","Gymnoscopelus braueri - Protomyctophum bolini","3.29141842829691","0.0149525282364149"
"14.31","Gymnoscopelus nicholsi - Protomyctophum bolini","-2.32582891080237","0.300415195022035"
"15.31","Krefftichthys anderssoni - Protomyctophum bolini","4.94217583021883","1.15883238669931e-05"
"1.32","Electrona antarctica - Electrona carlsbergi","2.8995375625826","0.0560570346177724"
"2.32","Electrona antarctica - Gymnoscopelus braueri","0.487289556931176","1"
"3.32","Electrona carlsbergi - Gymnoscopelus braueri","-2.4611631670233","0.207731051751352"
"4.32","Electrona antarctica - Gymnoscopelus nicholsi","5.41509767842","9.18828852890224e-07"
"5.32","Electrona carlsbergi - Gymnoscopelus nicholsi","2.72844400881154","0.095450837903738"
"6.32","Gymnoscopelus braueri - Gymnoscopelus nicholsi","5.04075325969011","6.95554524578734e-06"
"7.32","Electrona antarctica - Krefftichthys anderssoni","-1.23186170554669","1"
"8.32","Electrona carlsbergi - Krefftichthys anderssoni","-4.13068918767928","0.000542515960304717"
"9.32","Gymnoscopelus braueri - Krefftichthys anderssoni","-1.74162478184423","1"
"10.32","Gymnoscopelus nicholsi - Krefftichthys anderssoni","-6.54904456462774","8.68595269149423e-10"
"11.32","Electrona antarctica - Protomyctophum bolini","3.20305024693244","0.0203970380013357"
"12.32","Electrona carlsbergi - Protomyctophum bolini","0.17620402502746","1"
"13.32","Gymnoscopelus braueri - Protomyctophum bolini","2.75126233653653","0.0890491201004926"
"14.32","Gymnoscopelus nicholsi - Protomyctophum bolini","-2.65809018377414","0.117877291671597"
"15.32","Krefftichthys anderssoni - Protomyctophum bolini","4.49288711838076","0.000105396050115165"
"1.33","Electrona antarctica - Electrona carlsbergi","2.62240418582601","0.130967721743724"
"2.33","Electrona antarctica - Gymnoscopelus braueri","0.615012923037465","1"
"3.33","Electrona carlsbergi - Gymnoscopelus braueri","-2.05666248921389","0.595780541369505"
"4.33","Electrona antarctica - Gymnoscopelus nicholsi","5.13065219408473","4.33109988872166e-06"
"5.33","Electrona carlsbergi - Gymnoscopelus nicholsi","2.69565120846222","0.105376777057946"
"6.33","Gymnoscopelus braueri - Gymnoscopelus nicholsi","4.64145681761","5.18941991752952e-05"
"7.33","Electrona antarctica - Krefftichthys anderssoni","0.475487603184189","1"
"8.33","Electrona carlsbergi - Krefftichthys anderssoni","-2.19216025320916","0.425519059802165"
"9.33","Gymnoscopelus braueri - Krefftichthys anderssoni","-0.141349257656923","1"
"10.33","Gymnoscopelus nicholsi - Krefftichthys anderssoni","-4.76386886554697","2.8487392788133e-05"
"11.33","Electrona antarctica - Protomyctophum bolini","3.22612962314877","0.0188214773573519"
